OG927,CHCC10675-GS3471-167_00608, CHCC10675-GS3471-167_02204, CHCC11547-GS820-49_00786, CHCC11562-GS805-49_00661, CHCC11563-GS802-50_00677, CHCC11877-GS807-49_01803, CHCC12001-GS808J-54_01096, CHCC2289-PO35_01442, CHCC3370-GS818-49_00382, CHCC4421-GS935-60_03274, CHCC4421-GS935-60_03278, CHCC4421-GS935-60_04690, CHCC4421-GS935-60_04816, CHCC6052-GS489-31_01602, CHCC6086-GS906-61_00827, CHCC7249-GS982-66_00590, CHCC7249-GS982-66_01715, Il1403_contigs_02096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG928,CHCC10675-GS3471-167_00158, CHCC11547-GS820-49_02051, CHCC11806-GS806-49_02244, CHCC11877-GS807-49_00660, CHCC11877-GS807-49_01293, CHCC12001-GS808J-54_00588, CHCC12001-GS808J-54_02364, CHCC3370-GS818-49_01355, CHCC4421-GS935-60_03061, CHCC6052-GS489-31_00473, CHCC6086-GS906-61_02487, CHCC9673-GS819_01992, Ll_cremoris_MG1363_complete_02136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG929,CHCC10541-GS815_01803, CHCC11547-GS820-49_01048, CHCC11562-GS805-49_00415, CHCC11806-GS806-49_00460, CHCC12076-GS809-57_02419, CHCC2289-PO35_01900, CHCC3370-GS818-49_00192, CHCC4433-GS981-66_00198, CHCC5614-PO34_00468, CHCC6052-GS489-31_01287, CHCC7249-GS982-66_00222, CHCC9673-GS819_01755, Ll_cremoris_MG1363_complete_00169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG930,CHCC10541-GS815_01271, CHCC10675-GS3471-167_01657, CHCC11547-GS820-49_00525, CHCC11553-GS816-84_00882, CHCC11562-GS805-49_00505, CHCC11563-GS802-50_01523, CHCC11806-GS806-49_00855, CHCC11877-GS807-49_00044, CHCC12001-GS808J-54_00296, CHCC12076-GS809-57_00174, CHCC12087-GS810-64_00926, CHCC12088-GS811-49_00976, CHCC13371-GS817-49_01598, CHCC2289-PO35_00949, CHCC3027-GS813-49_01868, CHCC3370-GS818-49_00282, CHCC4421-GS935-60_03860, CHCC4433-GS981-66_00290, CHCC5614-PO34_00383, CHCC6052-GS489-31_01378, CHCC6086-GS906-61_00351, CHCC7249-GS982-66_00818, CHCC9673-GS819_00367, Ll_cremoris_MG1363_complete_00256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG931,CHCC10541-GS815_01623, CHCC10675-GS3471-167_01966, CHCC11547-GS820-49_00915, CHCC11553-GS816-84_02139, CHCC11562-GS805-49_01890, CHCC11563-GS802-50_02292, CHCC11806-GS806-49_01528, CHCC11877-GS807-49_02411, CHCC12001-GS808J-54_01571, CHCC12076-GS809-57_02185, CHCC12087-GS810-64_00846, CHCC12088-GS811-49_01565, CHCC13371-GS817-49_02040, CHCC2289-PO35_00234, CHCC3027-GS813-49_01029, CHCC3370-GS818-49_02142, CHCC4421-GS935-60_02932, CHCC4421-GS935-60_00381, CHCC4433-GS981-66_01675, CHCC5614-PO34_00843, CHCC6052-GS489-31_01256, CHCC6086-GS906-61_01494, CHCC7249-GS982-66_00857, CHCC9673-GS819_02463, Il1403_contigs_01373, Ll_cremoris_MG1363_complete_01266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG932,CHCC10541-GS815_02197, CHCC10675-GS3471-167_00156, CHCC10675-GS3471-167_00276, CHCC10675-GS3471-167_00316, CHCC11547-GS820-49_00501, CHCC11562-GS805-49_00161, CHCC11877-GS807-49_00662, CHCC11877-GS807-49_01290, CHCC12001-GS808J-54_00591, CHCC12001-GS808J-54_02366, CHCC2289-PO35_01810, CHCC3370-GS818-49_01353, CHCC4421-GS935-60_00101, CHCC4421-GS935-60_03059, CHCC4433-GS981-66_00701, CHCC6052-GS489-31_00475, CHCC6086-GS906-61_01247, CHCC6086-GS906-61_02489, Il1403_contigs_00531, Il1403_contigs_01153, Il1403_contigs_01496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG933,CHCC11547-GS820-49_02384, CHCC11562-GS805-49_00305, CHCC2289-PO35_01617, CHCC4433-GS981-66_00574, CHCC6086-GS906-61_02306, CHCC7249-GS982-66_01203, CHCC9673-GS819_00948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG934,CHCC10675-GS3471-167_00137, CHCC11877-GS807-49_00951, CHCC12087-GS810-64_00976, CHCC4421-GS935-60_03757, CHCC7249-GS982-66_00189, CHCC7249-GS982-66_00202, CHCC9673-GS819_01680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG935,CHCC10541-GS815_00619, CHCC10675-GS3471-167_01932, CHCC11547-GS820-49_00462, CHCC11553-GS816-84_01390, CHCC11562-GS805-49_01924, CHCC11563-GS802-50_01405, CHCC11806-GS806-49_00296, CHCC11877-GS807-49_00589, CHCC12001-GS808J-54_01985, CHCC12076-GS809-57_02302, CHCC12087-GS810-64_01749, CHCC12088-GS811-49_01492, CHCC13371-GS817-49_02189, CHCC2289-PO35_01736, CHCC3027-GS813-49_02338, CHCC3370-GS818-49_02042, CHCC4421-GS935-60_00413, CHCC4433-GS981-66_02042, CHCC6052-GS489-31_02024, CHCC6086-GS906-61_01408, CHCC7249-GS982-66_02029, CHCC9673-GS819_02511, Il1403_contigs_01341, Ll_cremoris_MG1363_complete_01329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG936,CHCC11547-GS820-49_01805, CHCC11806-GS806-49_00678, CHCC12076-GS809-57_01221, CHCC4421-GS935-60_00013, CHCC4433-GS981-66_01450, CHCC5614-PO34_00259, CHCC5614-PO34_02314, CHCC6086-GS906-61_00613, CHCC7249-GS982-66_02285, CHCC9673-GS819_01278, Il1403_contigs_00490, Ll_cremoris_MG1363_complete_00839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG937,CHCC10541-GS815_00191, CHCC11547-GS820-49_02253, CHCC11562-GS805-49_02130, CHCC11806-GS806-49_01238, CHCC12001-GS808J-54_00470, CHCC2289-PO35_02024, CHCC4433-GS981-66_02425, CHCC6086-GS906-61_00128, CHCC7249-GS982-66_01757, CHCC9673-GS819_02611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG938,CHCC11553-GS816-84_01082, CHCC11563-GS802-50_00935, CHCC12076-GS809-57_01484, CHCC12087-GS810-64_01019, CHCC12088-GS811-49_02115, CHCC13371-GS817-49_00704, CHCC3027-GS813-49_00806, CHCC3370-GS818-49_00724, CHCC4433-GS981-66_00420, CHCC6052-GS489-31_01144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG939,CHCC10675-GS3471-167_00284, CHCC11547-GS820-49_00835, CHCC11553-GS816-84_01632, CHCC11562-GS805-49_00351, CHCC12087-GS810-64_00586, CHCC12088-GS811-49_01019, CHCC13371-GS817-49_02265, CHCC3027-GS813-49_00059, CHCC3370-GS818-49_01106, CHCC3370-GS818-49_01984, CHCC4433-GS981-66_02479, CHCC6052-GS489-31_02033, CHCC6052-GS489-31_02360, CHCC9673-GS819_00078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG940,CHCC11553-GS816-84_00248, CHCC11562-GS805-49_00020, CHCC11563-GS802-50_02276, CHCC11806-GS806-49_00234, CHCC11877-GS807-49_00915, CHCC12001-GS808J-54_00547, CHCC12087-GS810-64_02082, CHCC12088-GS811-49_01354, CHCC13371-GS817-49_00299, CHCC3027-GS813-49_02087, CHCC4421-GS935-60_01793, CHCC4421-GS935-60_03250, CHCC4421-GS935-60_03927, Ll_cremoris_MG1363_complete_02189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG941,CHCC10541-GS815_00764, CHCC11547-GS820-49_00575, CHCC11553-GS816-84_02025, CHCC11562-GS805-49_00107, CHCC11563-GS802-50_00604, CHCC11806-GS806-49_01205, CHCC12087-GS810-64_01542, CHCC12088-GS811-49_00505, CHCC13371-GS817-49_00773, CHCC3027-GS813-49_00555, CHCC3370-GS818-49_01472, CHCC4421-GS935-60_00673, CHCC6052-GS489-31_01088, CHCC9673-GS819_00405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG942,CHCC10541-GS815_00492, CHCC11547-GS820-49_00131, CHCC11553-GS816-84_01948, CHCC11562-GS805-49_00431, CHCC11563-GS802-50_01136, CHCC11806-GS806-49_00774, CHCC11877-GS807-49_00125, CHCC12001-GS808J-54_00215, CHCC12076-GS809-57_01719, CHCC12087-GS810-64_00692, CHCC12088-GS811-49_00221, CHCC13371-GS817-49_01270, CHCC2289-PO35_00056, CHCC3027-GS813-49_00261, CHCC4421-GS935-60_04746, CHCC4421-GS935-60_04948, CHCC4433-GS981-66_00215, CHCC5614-PO34_00458, CHCC6086-GS906-61_00435, CHCC7249-GS982-66_01501, CHCC9673-GS819_00288, Il1403_contigs_00184, Ll_cremoris_MG1363_complete_00179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG943,CHCC10541-GS815_00235, CHCC10675-GS3471-167_01321, CHCC11547-GS820-49_01167, CHCC11553-GS816-84_02283, CHCC11562-GS805-49_01518, CHCC11563-GS802-50_02288, CHCC11806-GS806-49_00250, CHCC11877-GS807-49_00319, CHCC12001-GS808J-54_02076, CHCC12087-GS810-64_00972, CHCC12088-GS811-49_02166, CHCC13371-GS817-49_00834, CHCC2289-PO35_01622, CHCC3027-GS813-49_02267, CHCC3370-GS818-49_01186, CHCC4421-GS935-60_00027, CHCC4421-GS935-60_04750, CHCC4433-GS981-66_00569, CHCC5614-PO34_01498, CHCC6052-GS489-31_01968, CHCC6086-GS906-61_02095, CHCC7249-GS982-66_01208, CHCC9673-GS819_00715, Il1403_contigs_01765, Ll_cremoris_MG1363_complete_00822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG944,CHCC10541-GS815_01553, CHCC10675-GS3471-167_01902, CHCC11547-GS820-49_02430, CHCC11553-GS816-84_01590, CHCC11562-GS805-49_02178, CHCC11563-GS802-50_01192, CHCC11806-GS806-49_02484, CHCC11877-GS807-49_02084, CHCC12001-GS808J-54_01354, CHCC12076-GS809-57_01931, CHCC12087-GS810-64_01052, CHCC12088-GS811-49_00265, CHCC13371-GS817-49_01774, CHCC2289-PO35_02143, CHCC3027-GS813-49_00590, CHCC3370-GS818-49_01756, CHCC4421-GS935-60_04112, CHCC4421-GS935-60_02267, CHCC4433-GS981-66_01076, CHCC5614-PO34_01164, CHCC6052-GS489-31_02488, CHCC6086-GS906-61_01663, CHCC7249-GS982-66_01096, Il1403_contigs_00952, Ll_cremoris_MG1363_complete_01727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG945,CHCC10541-GS815_00430, CHCC10675-GS3471-167_00337, CHCC11547-GS820-49_00327, CHCC11553-GS816-84_01808, CHCC11562-GS805-49_01200, CHCC11563-GS802-50_00526, CHCC11806-GS806-49_00752, CHCC11877-GS807-49_00853, CHCC12001-GS808J-54_00485, CHCC12076-GS809-57_00029, CHCC12087-GS810-64_00501, CHCC12088-GS811-49_00141, CHCC13371-GS817-49_00458, CHCC2289-PO35_00806, CHCC3027-GS813-49_00021, CHCC3370-GS818-49_00511, CHCC4421-GS935-60_02201, CHCC4421-GS935-60_01316, CHCC4433-GS981-66_00160, CHCC5614-PO34_00757, CHCC6052-GS489-31_00832, CHCC6086-GS906-61_01828, CHCC7249-GS982-66_01052, CHCC9673-GS819_01361, Il1403_contigs_00426, Ll_cremoris_MG1363_complete_00420,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG946,CHCC10541-GS815_00906, CHCC10675-GS3471-167_01676, CHCC11547-GS820-49_02020, CHCC11553-GS816-84_00981, CHCC11562-GS805-49_00193, CHCC11563-GS802-50_02158, CHCC11806-GS806-49_02095, CHCC11877-GS807-49_01643, CHCC12001-GS808J-54_00019, CHCC12076-GS809-57_00862, CHCC12087-GS810-64_02275, CHCC12088-GS811-49_01974, CHCC13371-GS817-49_02046, CHCC2289-PO35_00847, CHCC3027-GS813-49_01740, CHCC3370-GS818-49_01958, CHCC4421-GS935-60_00888, CHCC4421-GS935-60_03108, CHCC4433-GS981-66_01808, CHCC5614-PO34_02389, CHCC6052-GS489-31_02046, CHCC6086-GS906-61_00978, CHCC7249-GS982-66_01104, CHCC9673-GS819_02094, Il1403_contigs_00746, Ll_cremoris_MG1363_complete_00672,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG947,CHCC10675-GS3471-167_00167, CHCC10675-GS3471-167_00285, CHCC11547-GS820-49_00834, CHCC11553-GS816-84_01633, CHCC11562-GS805-49_00350, CHCC11877-GS807-49_00652, CHCC12001-GS808J-54_02356, CHCC12087-GS810-64_00585, CHCC12088-GS811-49_01020, CHCC13371-GS817-49_02266, CHCC3027-GS813-49_00058, CHCC3370-GS818-49_01105, CHCC3370-GS818-49_01985, CHCC4421-GS935-60_01225, CHCC5614-PO34_00229, CHCC6052-GS489-31_02359, CHCC6052-GS489-31_02032, CHCC6086-GS906-61_00707, CHCC9673-GS819_00077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG948,CHCC10541-GS815_00023, CHCC10675-GS3471-167_00653, CHCC11547-GS820-49_01226, CHCC11553-GS816-84_01011, CHCC11562-GS805-49_00683, CHCC11563-GS802-50_00737, CHCC11806-GS806-49_01680, CHCC11877-GS807-49_00744, CHCC12001-GS808J-54_00342, CHCC12076-GS809-57_01197, CHCC12087-GS810-64_02016, CHCC12088-GS811-49_02259, CHCC13371-GS817-49_00362, CHCC2289-PO35_00148, CHCC3027-GS813-49_01718, CHCC3370-GS818-49_00404, CHCC4421-GS935-60_04667, CHCC4421-GS935-60_02763, CHCC4433-GS981-66_00051, CHCC5614-PO34_00609, CHCC6052-GS489-31_01580, CHCC6086-GS906-61_00268, CHCC7249-GS982-66_01689, CHCC9673-GS819_01615, Il1403_contigs_00311, Ll_cremoris_MG1363_complete_00305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG949,CHCC10541-GS815_02095, CHCC10675-GS3471-167_00184, CHCC11547-GS820-49_02147, CHCC11553-GS816-84_02037, CHCC11562-GS805-49_01587, CHCC11563-GS802-50_01429, CHCC11806-GS806-49_01384, CHCC11877-GS807-49_02134, CHCC12001-GS808J-54_00154, CHCC12076-GS809-57_01000, CHCC12087-GS810-64_01554, CHCC12088-GS811-49_00493, CHCC13371-GS817-49_00961, CHCC2289-PO35_00626, CHCC3027-GS813-49_00543, CHCC3370-GS818-49_01459, CHCC4421-GS935-60_00661, CHCC4421-GS935-60_00479, CHCC4433-GS981-66_00115, CHCC5614-PO34_01144, CHCC6052-GS489-31_01075, CHCC6086-GS906-61_01345, CHCC7249-GS982-66_01385, CHCC9673-GS819_00393, Il1403_contigs_01254, Ll_cremoris_MG1363_complete_01391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG950,CHCC10541-GS815_00278, CHCC10675-GS3471-167_00041, CHCC11547-GS820-49_00750, CHCC11553-GS816-84_00357, CHCC11562-GS805-49_00801, CHCC11563-GS802-50_00179, CHCC11806-GS806-49_00346, CHCC11877-GS807-49_00214, CHCC12001-GS808J-54_00839, CHCC12076-GS809-57_00569, CHCC12087-GS810-64_00087, CHCC12088-GS811-49_00608, CHCC13371-GS817-49_00863, CHCC2289-PO35_00870, CHCC3027-GS813-49_00362, CHCC3370-GS818-49_00818, CHCC4421-GS935-60_00608, CHCC4421-GS935-60_03414, CHCC4433-GS981-66_01613, CHCC5614-PO34_01193, CHCC6052-GS489-31_01790, CHCC6086-GS906-61_01962, CHCC7249-GS982-66_00302, CHCC9673-GS819_02235, Il1403_contigs_02377, Ll_cremoris_MG1363_complete_02563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG951,CHCC10541-GS815_01977, CHCC10675-GS3471-167_01044, CHCC11547-GS820-49_01413, CHCC11562-GS805-49_00718, CHCC11806-GS806-49_02584, CHCC11877-GS807-49_02471, CHCC12001-GS808J-54_01435, CHCC12076-GS809-57_01321, CHCC2289-PO35_01398, CHCC4421-GS935-60_02308, CHCC4421-GS935-60_04480, CHCC4433-GS981-66_00637, CHCC5614-PO34_01801, CHCC6086-GS906-61_02631, CHCC7249-GS982-66_01449, CHCC9673-GS819_01761, Il1403_contigs_00997, Ll_cremoris_MG1363_complete_01674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG952,CHCC10541-GS815_01614, CHCC11547-GS820-49_00923, CHCC11553-GS816-84_02131, CHCC11562-GS805-49_01882, CHCC11563-GS802-50_02300, CHCC11806-GS806-49_01520, CHCC12076-GS809-57_02177, CHCC12087-GS810-64_00838, CHCC12088-GS811-49_01557, CHCC13371-GS817-49_02031, CHCC2289-PO35_00226, CHCC3027-GS813-49_01021, CHCC3370-GS818-49_02150, CHCC4421-GS935-60_02942, CHCC4433-GS981-66_01683, CHCC6052-GS489-31_01248, CHCC7249-GS982-66_00865, CHCC9673-GS819_02455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG953,CHCC11553-GS816-84_01911, CHCC11562-GS805-49_00025, CHCC11563-GS802-50_02048, CHCC12087-GS810-64_00549, CHCC12088-GS811-49_02233, CHCC13371-GS817-49_01763, CHCC3027-GS813-49_02287, CHCC3370-GS818-49_01291, CHCC3370-GS818-49_01322, CHCC4421-GS935-60_02717, CHCC4421-GS935-60_03792, CHCC6052-GS489-31_00436, CHCC6052-GS489-31_02154, CHCC6086-GS906-61_00609, CHCC6086-GS906-61_02320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG954,CHCC10541-GS815_01932, CHCC10675-GS3471-167_00591, CHCC11547-GS820-49_01799, CHCC11553-GS816-84_00598, CHCC11562-GS805-49_02112, CHCC11563-GS802-50_00289, CHCC11806-GS806-49_01835, CHCC11877-GS807-49_00785, CHCC12001-GS808J-54_00383, CHCC12076-GS809-57_02332, CHCC12087-GS810-64_01674, CHCC12088-GS811-49_01549, CHCC13371-GS817-49_00923, CHCC2289-PO35_01458, CHCC3027-GS813-49_01841, CHCC3370-GS818-49_00527, CHCC4421-GS935-60_02837, CHCC4421-GS935-60_02805, CHCC4433-GS981-66_01844, CHCC5614-PO34_00563, CHCC6052-GS489-31_01499, CHCC6086-GS906-61_01760, CHCC7249-GS982-66_01731, CHCC9673-GS819_01581, Il1403_contigs_00354, Ll_cremoris_MG1363_complete_00351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG955,CHCC10675-GS3471-167_00171, CHCC10675-GS3471-167_00289, CHCC11547-GS820-49_00830, CHCC11553-GS816-84_01637, CHCC11562-GS805-49_00346, CHCC11877-GS807-49_00648, CHCC12001-GS808J-54_02352, CHCC12087-GS810-64_00581, CHCC12088-GS811-49_01024, CHCC13371-GS817-49_02270, CHCC3027-GS813-49_00054, CHCC3370-GS818-49_01989, CHCC3370-GS818-49_01101, CHCC4421-GS935-60_01229, CHCC4433-GS981-66_00939, CHCC5614-PO34_00233, CHCC6052-GS489-31_02028, CHCC6052-GS489-31_02355, CHCC6086-GS906-61_00711, CHCC9673-GS819_00073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG956,CHCC11553-GS816-84_00042, CHCC11562-GS805-49_00076, CHCC12076-GS809-57_02259, CHCC12087-GS810-64_00973, CHCC12087-GS810-64_00979, CHCC12088-GS811-49_02015, CHCC12088-GS811-49_02396, CHCC2289-PO35_01884, CHCC3027-GS813-49_01156, CHCC4421-GS935-60_01038, CHCC6086-GS906-61_01236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG957,CHCC10541-GS815_02346, CHCC10675-GS3471-167_00471, CHCC11553-GS816-84_00929, CHCC11562-GS805-49_02366, CHCC11563-GS802-50_00014, CHCC11877-GS807-49_01063, CHCC12001-GS808J-54_00948, CHCC12076-GS809-57_02047, CHCC12087-GS810-64_02378, CHCC12088-GS811-49_02241, CHCC13371-GS817-49_01914, CHCC2289-PO35_02274, CHCC3027-GS813-49_02276, CHCC3370-GS818-49_00036, CHCC4421-GS935-60_00225, CHCC4421-GS935-60_03802, CHCC4433-GS981-66_02310, CHCC5614-PO34_02356, CHCC6052-GS489-31_01198, CHCC6086-GS906-61_02254, CHCC7249-GS982-66_01269, CHCC9673-GS819_02635, Il1403_contigs_01601, Ll_cremoris_MG1363_complete_01061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG958,CHCC11806-GS806-49_00675, CHCC11877-GS807-49_00200, CHCC12001-GS808J-54_00825, CHCC4433-GS981-66_01447, CHCC5614-PO34_01875, CHCC5614-PO34_02311, CHCC6086-GS906-61_00559, Ll_cremoris_MG1363_complete_00044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG959,CHCC10541-GS815_02084, CHCC11562-GS805-49_01577, CHCC11806-GS806-49_01394, CHCC13371-GS817-49_01141, CHCC2289-PO35_00636, CHCC7249-GS982-66_01395, Ll_cremoris_MG1363_complete_01402, Ll_cremoris_MG1363_complete_01414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG960,CHCC10541-GS815_02085, CHCC11562-GS805-49_01578, CHCC11806-GS806-49_01393, CHCC13371-GS817-49_01140, CHCC2289-PO35_00635, CHCC7249-GS982-66_01394, Ll_cremoris_MG1363_complete_01401, Ll_cremoris_MG1363_complete_01413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG961,CHCC10541-GS815_01237, CHCC11553-GS816-84_01447, CHCC11562-GS805-49_02521, CHCC11563-GS802-50_01793, CHCC11806-GS806-49_02471, CHCC12076-GS809-57_00938, CHCC12087-GS810-64_02157, CHCC12088-GS811-49_01941, CHCC13371-GS817-49_02006, CHCC2289-PO35_02369, CHCC3027-GS813-49_00083, CHCC3370-GS818-49_00571, CHCC4421-GS935-60_03874, CHCC4433-GS981-66_00325, CHCC5614-PO34_02095, CHCC6052-GS489-31_01956, CHCC6086-GS906-61_01543, CHCC7249-GS982-66_00702, Ll_cremoris_MG1363_complete_01210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG962,CHCC10541-GS815_01820, CHCC10675-GS3471-167_01489, CHCC11547-GS820-49_00650, CHCC11553-GS816-84_01289, CHCC11562-GS805-49_00091, CHCC11563-GS802-50_01892, CHCC11806-GS806-49_01820, CHCC12076-GS809-57_01976, CHCC12087-GS810-64_01156, CHCC12088-GS811-49_00277, CHCC13371-GS817-49_01977, CHCC2289-PO35_02408, CHCC3027-GS813-49_00851, CHCC4421-GS935-60_03737, CHCC4421-GS935-60_02531, CHCC4433-GS981-66_01758, CHCC5614-PO34_02028, CHCC6086-GS906-61_00539, CHCC7249-GS982-66_02007, CHCC9673-GS819_00518, Il1403_contigs_00063, Ll_cremoris_MG1363_complete_00067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG963,CHCC10541-GS815_00797, CHCC10675-GS3471-167_00727, CHCC11547-GS820-49_01645, CHCC11553-GS816-84_00698, CHCC11562-GS805-49_00934, CHCC11563-GS802-50_00238, CHCC11806-GS806-49_01745, CHCC11877-GS807-49_01998, CHCC12001-GS808J-54_02406, CHCC12076-GS809-57_00323, CHCC12087-GS810-64_01789, CHCC12088-GS811-49_01199, CHCC13371-GS817-49_01710, CHCC2289-PO35_01032, CHCC3027-GS813-49_00901, CHCC3370-GS818-49_02303, CHCC4421-GS935-60_03038, CHCC4421-GS935-60_03520, CHCC4433-GS981-66_00862, CHCC5614-PO34_00900, CHCC6052-GS489-31_00309, CHCC6086-GS906-61_02510, CHCC7249-GS982-66_01641, CHCC9673-GS819_02225, Il1403_contigs_02005, Ll_cremoris_MG1363_complete_02113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG964,CHCC10541-GS815_00525, CHCC10675-GS3471-167_01613, CHCC11547-GS820-49_01455, CHCC11553-GS816-84_00551, CHCC11562-GS805-49_00464, CHCC11563-GS802-50_01573, CHCC11806-GS806-49_00810, CHCC11877-GS807-49_00089, CHCC12001-GS808J-54_00251, CHCC12076-GS809-57_01754, CHCC12087-GS810-64_00647, CHCC12088-GS811-49_00192, CHCC13371-GS817-49_01509, CHCC2289-PO35_00090, CHCC3027-GS813-49_01043, CHCC3370-GS818-49_00239, CHCC4421-GS935-60_04498, CHCC4433-GS981-66_00248, CHCC5614-PO34_00424, CHCC6052-GS489-31_01334, CHCC6086-GS906-61_00400, CHCC7249-GS982-66_01535, CHCC9673-GS819_00321, Il1403_contigs_00220, Ll_cremoris_MG1363_complete_00213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG965,CHCC10675-GS3471-167_02074, CHCC11553-GS816-84_00958, CHCC11563-GS802-50_02044, CHCC11806-GS806-49_01300, CHCC12087-GS810-64_02317, CHCC12088-GS811-49_02183, CHCC13371-GS817-49_00562, CHCC3027-GS813-49_02172, CHCC4421-GS935-60_02713, CHCC4421-GS935-60_04621, CHCC6086-GS906-61_01969, CHCC6086-GS906-61_02315, Il1403_contigs_01106, Il1403_contigs_01544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG966,CHCC10675-GS3471-167_01067, CHCC11547-GS820-49_01104, CHCC11553-GS816-84_01769, CHCC11563-GS802-50_00963, CHCC11806-GS806-49_00875, CHCC11877-GS807-49_01955, CHCC12001-GS808J-54_01904, CHCC12076-GS809-57_01434, CHCC12087-GS810-64_00331, CHCC12088-GS811-49_00408, CHCC13371-GS817-49_00530, CHCC2289-PO35_00925, CHCC3027-GS813-49_00959, CHCC3370-GS818-49_02345, CHCC4421-GS935-60_03975, CHCC4421-GS935-60_03944, CHCC4433-GS981-66_02001, CHCC5614-PO34_00815, CHCC6052-GS489-31_00195, CHCC6086-GS906-61_01693, CHCC7249-GS982-66_00967, CHCC9673-GS819_00262, Il1403_contigs_02341, Ll_cremoris_MG1363_complete_02530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG967,CHCC11547-GS820-49_01143, CHCC11553-GS816-84_01657, CHCC11562-GS805-49_00030, CHCC11806-GS806-49_00922, CHCC11806-GS806-49_01774, CHCC11806-GS806-49_00616, CHCC11877-GS807-49_01325, CHCC12001-GS808J-54_00556, CHCC12076-GS809-57_01231, CHCC12087-GS810-64_00561, CHCC12088-GS811-49_01044, CHCC13371-GS817-49_00310, CHCC3027-GS813-49_00034, CHCC3370-GS818-49_01327, CHCC4421-GS935-60_01784, CHCC4421-GS935-60_03787, CHCC6052-GS489-31_00076, CHCC9673-GS819_00054, Il1403_contigs_01116, Il1403_contigs_01532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG968,CHCC11547-GS820-49_01146, CHCC11553-GS816-84_00255, CHCC11562-GS805-49_00026, CHCC11877-GS807-49_00622, CHCC11877-GS807-49_01328, CHCC12001-GS808J-54_00553, CHCC12001-GS808J-54_02326, CHCC12076-GS809-57_01228, CHCC12087-GS810-64_02089, CHCC12088-GS811-49_01361, CHCC13371-GS817-49_00306, CHCC3027-GS813-49_02094, CHCC3370-GS818-49_01248, CHCC3370-GS818-49_01323, CHCC4421-GS935-60_01787, CHCC4421-GS935-60_02721, CHCC4421-GS935-60_03791, CHCC6086-GS906-61_02615, CHCC9673-GS819_00051, Il1403_contigs_01112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
