"Id","Description","baseMean","All_norm","minus.ST_norm","minus.5614_norm","minus.6086_norm","minus.10675_norm","minus.SICO_norm","FoldChange.minusSTvsAll","log2FoldChange.minusSTvsAll","stat.minusSTvsAll","pvalue.minusSTvsAll","padj.minusSTvsAll","FoldChange.minus5614vsAll","log2FoldChange.minus5614vsAll","stat.minus5614vsAll","pvalue.minus5614vsAll","padj.minus5614vsAll","FoldChange.minus6086vsAll","log2FoldChange.minus6086vsAll","stat.minus6086vsAll","pvalue.minus6086vsAll","padj.minus6086vsAll","FoldChange.minus10675vsAll","log2FoldChange.minus10675vsAll","stat.minus10675vsAll","pvalue.minus10675vsAll","padj.minus10675vsAll","FoldChange.minusSICOvsAll","log2FoldChange.minusSICOvsAll","stat.minusSICOvsAll","pvalue.minusSICOvsAll","padj.minusSICOvsAll"
"OG1434","5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU",554.23,260.992805755396,492.388489208633,312.787769784173,302.025179856115,481.625899280576,386.780575539568,1.883,0.913,7.372,1.67850633345926e-13,3.87610629226611e-12,1.193,0.254,2.018,0.043632473025985,0.0946255545450493,1.148,0.2,1.543,0.122938490143371,0.33669166094563,1.839,0.879,7.08,1.44553350614466e-12,1.73325027131e-11,1.477,0.563,4.484,7.33341049385074e-06,4.68962199273429e-05
"OG1435","Sodium-lithium/proton antiporter",685.07,361.533333333333,354.341025641026,406.125641025641,280.979487179487,295.364102564103,272.348717948718,0.979,-0.031,-0.327,0.743940929079804,0.819517966928017,1.123,0.168,1.79,0.0734706384160804,0.14259391655683,0.773,-0.372,-3.774,0.000160778374370324,0.00339814631931855,0.815,-0.295,-3.101,0.00192606977638804,0.00460999810202666,0.751,-0.413,-4.286,1.81872570241979e-05,0.000105486090740348
"OG1436","Lipopolysaccharide assembly protein B",834.45,397.710526315789,405.315789473684,522.973684210526,283.631578947368,289.894736842105,340.447368421053,1.02,0.028,0.227,0.820219871792094,0.875615294754867,1.316,0.396,3.196,0.00139516285656601,0.0054584926403331,0.722,-0.469,-3.67,0.000243016220398637,0.00452300338562836,0.726,-0.463,-3.688,0.000226009851326534,0.000655428568846949,0.856,-0.224,-1.789,0.0736941220180275,0.132606883342684
"OG1437","Acetolactate synthase",6706.9,2492.09566787004,2023.92057761733,2149.82490974729,2832.67870036101,1869.66245487365,2215.30866425993,0.812,-0.3,-2.06,0.0394007964764178,0.0844531793296693,0.863,-0.213,-1.463,0.14359069498816,0.24164318036469,1.137,0.186,1.274,0.20282314469286,0.443720107775432,0.751,-0.414,-2.839,0.00452285712360874,0.00975779036875449,0.889,-0.17,-1.165,0.244005283980866,0.346546652644654
"OG1438","hypothetical protein",47.18,164.333333333333,113.333333333333,198.333333333333,136,102,90.6666666666667,0.71,-0.495,-1.479,0.139127951064197,0.231632249635586,1.2,0.263,0.804,0.42115095667198,0.54399934542325,0.881,-0.183,-0.535,0.592456420108812,0.798130650870839,0.599,-0.739,-2.177,0.0294768179078656,0.051337418898196,0.545,-0.876,-2.532,0.0113258975347938,0.027056310777563
"OG1439","Glutamine transport ATP-binding protein GlnQ",456.79,218.166666666667,573.922764227642,356.516260162602,202.963414634146,389.20325203252,342.833333333333,2.636,1.398,9.856,6.4549196799043e-23,3.49968906123507e-21,1.636,0.71,4.935,8.03154176067504e-07,7.64529204241356e-06,0.911,-0.134,-0.883,0.377489760968457,0.622658375565696,1.774,0.827,5.767,8.09328059161491e-09,5.12300553184964e-08,1.57,0.651,4.501,6.75111581746539e-06,4.43086390756807e-05
"OG1440","Guanine/hypoxanthine permease PbuO",3485.26,639.279069767442,2253.48837209302,1223.20930232558,755.906976744186,2057.39534883721,1338.25581395349,3.525,1.817,11.851,2.1211177102918e-32,2.40457616793988e-30,1.913,0.936,6.089,1.13555671069385e-09,2.02291316890747e-08,1.18,0.239,1.541,0.123353439925356,0.33669166094563,3.216,1.685,10.986,4.47837553603281e-28,2.42805838844909e-26,2.092,1.065,6.931,4.18628877585803e-12,1.74010070116499e-10
"OG1441","Aminopeptidase N",21257.17,4083.27541371158,3591.23995271868,3609.14420803783,4659.74822695036,6445.97399527187,5802.96808510638,0.88,-0.185,-1.918,0.0550998629282581,0.108889903441423,0.884,-0.178,-1.844,0.0651700969044132,0.128995414031434,1.141,0.19,1.97,0.0488755429364138,0.18413233245229,1.579,0.659,6.829,8.52544474451717e-12,8.71412262001058e-11,1.421,0.507,5.255,1.48090223805745e-07,1.6788046280524e-06
"OG1442","Stress response regulator gls24",11047.87,16995.8511904762,9661.66666666667,11645.2023809524,18747.8630952381,7107.1130952381,9627.16071428571,0.568,-0.815,-5.482,4.19581226600019e-08,4.671587406877e-07,0.685,-0.546,-3.67,0.000242637005196833,0.00122995262390427,1.103,0.142,0.953,0.340503315929332,0.590499583404339,0.418,-1.258,-8.453,2.83785777684826e-17,6.43419754132688e-16,0.566,-0.82,-5.514,3.49796597711731e-08,4.90108266681492e-07
"OG1443","hypothetical protein",41.78,67.7068965517241,74.1551724137931,72.5431034482759,53.198275862069,80.6034482758621,54.8103448275862,1.079,0.11,0.421,0.673977722194614,0.767534447101994,1.055,0.077,0.292,0.769941436919635,0.840732900033962,0.717,-0.48,-1.647,0.099500931367801,0.288552700966623,1.155,0.208,0.796,0.42618305639859,0.508564852946451,0.787,-0.345,-1.25,0.21119739256519,0.305880544168168
"OG1444","putative ABC transporter ATP-binding protein",2325.9,648.525043177893,736.373056994819,862.008635578584,673.716753022453,742.186528497409,843.922279792746,1.135,0.182,2.46,0.0138864628822332,0.0358517996152066,1.328,0.409,5.524,3.31230083766014e-08,4.25818468511567e-07,1.036,0.05,0.665,0.505750265482072,0.734055250911791,1.144,0.194,2.618,0.00885727250465852,0.0179787343000287,1.302,0.38,5.12,3.05255121392418e-07,3.04522509101077e-06
"OG1445","Vitamin B12 import ATP-binding protein BtuD",2038.47,515.939759036145,558.183734939759,646.614457831325,493.409638554217,608.876506024096,621.549698795181,1.082,0.113,1.253,0.210143005503889,0.314583826966807,1.253,0.326,3.602,0.000316372177036657,0.00152785013905379,0.962,-0.056,-0.609,0.542820068170422,0.763130355139251,1.181,0.24,2.657,0.00787563816445892,0.0160998701493119,1.204,0.268,2.96,0.00307425706316579,0.00879265724258655
"OG1446","UDP-N-acetylglucosamine 1-carboxyvinyltransferase",1599.76,639.575117370892,859.93661971831,823.06338028169,677.326291079812,617.62676056338,596.117370892019,1.342,0.424,5.832,5.4684107049223e-09,6.75159222677041e-08,1.284,0.361,4.945,7.5984926389125e-07,7.34520955094875e-06,1.05,0.07,0.928,0.353448883432075,0.604144817114378,0.963,-0.054,-0.733,0.463329556793595,0.544554153931775,0.931,-0.103,-1.393,0.16349987115778,0.247432450647756
"OG1447","UvrABC system protein B",4569.41,1481.13728323699,1104.97543352601,1520.8612716763,1336.02312138728,885.547687861272,1080.38439306358,0.746,-0.423,-4.347,1.37729568397108e-05,9.98539370879033e-05,1.026,0.038,0.387,0.69889328819459,0.783036774823589,0.904,-0.146,-1.491,0.135849690611098,0.354402853958242,0.598,-0.743,-7.61,2.74123213065749e-14,4.16867861820718e-13,0.729,-0.456,-4.671,2.99449059377335e-06,2.19654692378551e-05
"OG1448","hypothetical protein",81.86,187,215.569444444444,280.5,215.569444444444,194.791666666667,181.805555555556,1.159,0.213,0.874,0.382344533111825,0.498727649362391,1.505,0.59,2.438,0.0147761768535093,0.0391809517970378,1.122,0.166,0.653,0.513870476972003,0.739096291561809,1.026,0.038,0.153,0.878684304955676,0.904805390817281,0.967,-0.049,-0.195,0.845342065507562,0.896378873884294
"OG1449","tRNA1(Val) (adenine(37)-N6)-methyltransferase",461.61,423.251028806584,254.720164609053,188.539094650206,514.827160493827,449.415637860082,300.123456790123,0.6,-0.736,-4.69,2.73542954235638e-06,2.38537107644643e-05,0.446,-1.166,-7.311,2.64682287245454e-13,8.25147030487704e-12,1.212,0.278,1.777,0.07553600695355,0.24276649657494,1.062,0.087,0.564,0.572819009930881,0.643518293138567,0.709,-0.496,-3.159,0.00158461783196182,0.00492772677420545
"OG1450","hypothetical protein",54.37,133.932432432432,131.405405405405,116.243243243243,156.675675675676,144.040540540541,144.040540540541,0.977,-0.034,-0.135,0.892282080306067,0.924917501364643,0.868,-0.204,-0.794,0.427093955784516,0.549558964713393,1.206,0.271,1.046,0.295788971928179,0.551343569498415,1.093,0.128,0.512,0.608339666559966,0.676113693583135,1.083,0.115,0.453,0.65054110185114,0.743969912634524
"OG1451","GTPase Der",3174.37,1365.61467889908,1333.87614678899,1310.71559633028,1272.54357798165,1393.49311926606,1492.56880733945,0.977,-0.033,-0.493,0.621730995694722,0.720057926310971,0.96,-0.058,-0.864,0.38750970995229,0.514616196283818,0.932,-0.101,-1.477,0.13968661844283,0.358399733473603,1.022,0.031,0.457,0.647660632629063,0.710851661914923,1.094,0.129,1.913,0.055801630972358,0.106724898500814
"OG1452","Alpha-monoglucosyldiacylglycerol synthase",983.74,399.156950672646,388.674887892377,398.737668161435,434.37668161435,405.446188340807,449.051569506726,0.972,-0.04,-0.327,0.743826132089058,0.819517966928017,0.999,-0.002,-0.016,0.987443577834915,0.993017856096886,1.083,0.115,0.918,0.358840935750233,0.607952090003615,1.017,0.024,0.195,0.845490676044656,0.878605727523072,1.125,0.17,1.378,0.168167557493965,0.254187811145423
"OG1453","FMN reductase [NAD(P)H]",861.93,714.772727272727,640.590909090909,642.909090909091,604.272727272727,716.318181818182,677.681818181818,0.896,-0.158,-1.449,0.14728031764123,0.240154485375596,0.899,-0.154,-1.407,0.159505096930406,0.260344052188764,0.856,-0.225,-2.011,0.0442840593488139,0.175866949069971,1.002,0.003,0.031,0.975292027399726,0.981860457755629,0.949,-0.076,-0.689,0.49096043648372,0.596132097658421
"OG1454","Primosomal protein DnaI",898.07,603.761092150171,530.365187713311,470.372013651877,639.501706484642,642.692832764505,552.064846416382,0.879,-0.187,-1.628,0.103469393804422,0.184060390975913,0.78,-0.359,-3.115,0.00183743482315484,0.00696438062150178,1.066,0.092,0.797,0.425710038225729,0.66658519225362,1.066,0.093,0.813,0.416289446920517,0.499627469018176,0.914,-0.129,-1.123,0.261497315438922,0.363530827594577
"OG1455","Processive diacylglycerol alpha-glucosyltransferase",930.88,554.240963855422,450.602409638554,420.75,572.265060240964,573.954819277108,573.954819277108,0.813,-0.298,-3.136,0.00171078205088689,0.00620796321630147,0.759,-0.397,-4.154,3.26232561815296e-05,0.00020862154081214,1.041,0.058,0.597,0.550255926712519,0.769247915482635,1.036,0.051,0.536,0.591719224652317,0.661177305682293,1.036,0.05,0.531,0.595112560496664,0.694855208744701
"OG1456","Transcriptional repressor NrdR",392.01,467.5,502.878378378378,577.425675675676,458.655405405405,423.277027027027,540.783783783784,1.079,0.11,0.939,0.347965257798371,0.469602463717065,1.239,0.309,2.646,0.00815353680188168,0.0240935080377878,0.97,-0.044,-0.359,0.719506566013216,0.866603147101928,0.904,-0.146,-1.23,0.218749392914378,0.290192013791733,1.159,0.213,1.806,0.0709511788044846,0.130021206484941
"OG1457","tRNA (guanine-N(7)-)-methyltransferase",629.52,562.723502304147,623.046082949309,660.963133640553,498.953917050691,436.907834101383,471.377880184332,1.106,0.145,1.402,0.160990561806402,0.257094541526137,1.175,0.233,2.25,0.0244279760348651,0.0585801656066861,0.881,-0.183,-1.698,0.0895192805527749,0.269876580251017,0.774,-0.369,-3.501,0.000462770469525502,0.00126829620988638,0.834,-0.262,-2.478,0.01322272524356,0.0308777872260662
"OG1458","hypothetical protein",4575.94,3393.64980544747,3584.28793774319,3598.84046692607,2997.82101167315,3001.45914396887,3400.92607003891,1.056,0.079,0.626,0.531597510920002,0.641725165650767,1.06,0.084,0.671,0.501908268902658,0.624630350620374,0.885,-0.177,-1.401,0.161241562058129,0.389535164306297,0.884,-0.178,-1.414,0.157341770225009,0.219960972500657,1.002,0.003,0.024,0.980939259072931,0.988869244999147
"OG1459","hypothetical protein",832.26,1918.4,2013,2519,1592.8,1526.8,1416.8,1.05,0.07,0.403,0.686693514038957,0.776162364392418,1.313,0.393,2.259,0.0238719531155472,0.0574678099132961,0.837,-0.257,-1.457,0.145030333901958,0.367587045479151,0.793,-0.334,-1.909,0.0562861151797629,0.0904494660169644,0.738,-0.438,-2.495,0.0125946110981217,0.0295771752153631
"OG1460","Replicative DNA helicase",2575.85,1007.74505494506,949.384615384615,999.936263736264,1103.50549450549,1097.75164835165,1193.92307692308,0.942,-0.086,-0.828,0.407856047058032,0.526497402361663,0.992,-0.011,-0.106,0.915387219133926,0.939496182930046,1.093,0.128,1.221,0.222214843752367,0.459538822817914,1.091,0.125,1.205,0.228226535990691,0.300209378038388,1.185,0.245,2.36,0.0182945381161005,0.0408840305211062
"OG1461","50S ribosomal protein L9",1119.11,1484.78,1178.1,1320.22,1486.02666666667,1447.38,1454.86,0.794,-0.332,-2.58,0.00988791827349189,0.0272190597948,0.891,-0.167,-1.299,0.193783520529947,0.305111174369753,1.008,0.012,0.092,0.926820421456932,0.976136035098644,0.977,-0.034,-0.266,0.790208882386442,0.830152044090896,0.98,-0.029,-0.224,0.822875021032949,0.879284619732723
"OG1462","Cyclic-di-AMP phosphodiesterase GdpP",3176.02,956.44495412844,892.967889908257,997.619266055046,868.949541284404,877.52752293578,854.938837920489,0.933,-0.1,-1.592,0.111323198837642,0.194698497826844,1.042,0.06,0.96,0.337202423235478,0.466176742543949,0.908,-0.14,-2.193,0.0283393364400208,0.135279796435883,0.917,-0.126,-2.003,0.0451722464667337,0.0744118776010791,0.893,-0.162,-2.582,0.00982075153038134,0.0239189006999717
"OG1463","Di-/tripeptide transporter",3901.63,1352.29740518962,1560.57285429142,1727.41716566866,1033.16566866267,1662.47105788423,1401.94011976048,1.154,0.207,2.364,0.0180686865599346,0.0445289567988902,1.277,0.353,4.04,5.34859695052116e-05,0.000325351238892677,0.764,-0.388,-4.367,1.25694945924957e-05,0.000580524435438599,1.228,0.296,3.392,0.00069369708775502,0.00185630958890667,1.037,0.052,0.595,0.55165592718663,0.653911541066281
"OG1464","Thymidine kinase",454.93,433.365079365079,554.074074074074,564.957671957672,468.984126984127,297.814814814815,382.904761904762,1.278,0.354,2.906,0.00366146668367408,0.0118286242345637,1.302,0.381,3.121,0.00180198982659732,0.00685085766392335,1.073,0.102,0.81,0.41784247648717,0.661097435308447,0.686,-0.544,-4.328,1.50507090072322e-05,5.2279203710358e-05,0.884,-0.178,-1.425,0.154167084788707,0.236174882962552
"OG1465","Cytochrome bd ubiquinol oxidase subunit 1",13758.14,5363.20570264766,4808.68024439918,6308.86965376782,5734.53971486762,3966.98981670061,5256.56619144603,0.897,-0.157,-2.155,0.0311731603044247,0.0696247959394251,1.176,0.234,3.213,0.00131542713399544,0.00520742106695971,1.07,0.097,1.326,0.184688469000876,0.420267373803088,0.74,-0.435,-5.953,2.63153046647768e-09,1.88593016764233e-08,0.98,-0.029,-0.394,0.693684364760246,0.775348959670286
"OG1466","hypothetical protein",5798.49,1386.42750373692,1659.5201793722,1877.82660687593,1498.51569506726,1528.98355754858,1773.56502242152,1.197,0.259,3.297,0.000976129069543965,0.00383985157640796,1.354,0.437,5.57,2.54118100011648e-08,3.33563442857395e-07,1.081,0.112,1.42,0.155751594636514,0.378600854798699,1.102,0.141,1.788,0.073855240047794,0.114549109875123,1.279,0.355,4.514,6.36400505195696e-06,4.22285761673297e-05
"OG1467","L-serine dehydratase, beta chain",838.88,569.385650224215,707.748878923767,704.394618834081,654.080717488789,775.67264573991,809.215246636771,1.244,0.314,3.519,0.000433092815125261,0.0018752317377125,1.238,0.308,3.429,0.000605629596215555,0.00271661908806042,1.137,0.185,2.004,0.045108604311547,0.176970356395315,1.358,0.442,4.948,7.49431324474627e-07,3.44849026427993e-06,1.419,0.505,5.639,1.71217861288661e-08,2.60376430520683e-07
"OG1468","L-serine dehydratase, alpha chain",934.58,504.313588850174,547.968641114983,521.254355400697,622.898954703833,770.804878048781,686.752613240418,1.086,0.119,1.033,0.301778683803721,0.419062381629444,1.032,0.045,0.391,0.695738535240962,0.780905448645796,1.218,0.285,2.442,0.0146258072533954,0.0902890180444757,1.529,0.613,5.363,8.2070121203397e-08,4.35495494215473e-07,1.361,0.445,3.871,0.000108268396630925,0.000482181037852726
"OG1469","Transcriptional repressor CopY",931.67,1481.13907284768,817.350993377484,562.238410596026,1779.59602649007,1207.45033112583,1074.94039735099,0.553,-0.856,-6.988,2.78748583420828e-12,5.5174521194567e-11,0.38,-1.395,-11.2,4.09032584930565e-29,3.92356641083396e-27,1.203,0.267,2.191,0.0284228601974349,0.135279796435883,0.818,-0.29,-2.391,0.0168210344227937,0.0311676521920116,0.727,-0.46,-3.767,0.00016543977893312,0.000689977940901673
"OG1470","Cytochrome bd-I ubiquinol oxidase subunit 2",20051.31,12252.1722054381,10535.2749244713,14900.6797583082,12422.2235649547,7086.22658610272,10771.4259818731,0.86,-0.218,-1.87,0.0615109009411339,0.119476781111517,1.216,0.282,2.424,0.0153391346541121,0.0401004212026787,1.014,0.019,0.167,0.86717961453659,0.944923350953882,0.578,-0.79,-6.778,1.21677322662619e-11,1.20421921714513e-10,0.879,-0.186,-1.595,0.110631730587715,0.182928745980912
"OG1471","Protein phosphatase PhpP",1562.38,968.341085271318,1313.3488372093,1224.92248062016,970.515503875969,1159.68992248062,1158.24031007752,1.355,0.438,5.061,4.17230425478924e-07,4.06473703572045e-06,1.263,0.337,3.875,0.000106708535768351,0.000588785593376696,1.004,0.006,0.063,0.949545817489118,0.988383668120977,1.194,0.256,2.946,0.00322071704765479,0.00718914304677671,1.194,0.256,2.939,0.00329322945098213,0.00931341986404462
"OG1472","putative membrane protein",130.84,103.502325581395,140.902325581395,103.502325581395,113.06976744186,120.897674418605,100.023255813953,1.36,0.443,2.536,0.011197535399689,0.0299642202648331,0.999,-0.001,-0.007,0.994615771752129,0.998619861010391,1.04,0.056,0.302,0.762457447041307,0.89191785784288,1.169,0.226,1.275,0.20246421169244,0.272943645384295,0.964,-0.052,-0.289,0.772499927303558,0.841316514714006
"OG1473","hypothetical protein",336.4,1070.05555555556,488.277777777778,150.638888888889,1488.20833333333,1207.70833333333,841.5,0.457,-1.13,-4.488,7.20421471890625e-06,5.5454665151087e-05,0.141,-2.823,-10.592,3.24525490079947e-26,2.52927053831059e-24,1.401,0.486,1.95,0.0511620803777455,0.188754775831505,1.132,0.179,0.721,0.47068151361148,0.55055546470384,0.788,-0.344,-1.376,0.168833138523805,0.254269231569063
"OG1474","hypothetical protein",659.32,587.35,551.65,553.35,658.75,576.3,436.05,0.939,-0.091,-0.563,0.57363818025162,0.679968451305865,0.941,-0.087,-0.536,0.591725865946848,0.694804288922523,1.106,0.145,0.89,0.373496871017479,0.621000797545061,0.98,-0.029,-0.182,0.855618274777954,0.886176070305738,0.741,-0.432,-2.645,0.00817483026517187,0.0204288844502391
"OG1475","tRNA-specific 2-thiouridylase MnmA",1247.04,489.901041666667,692.971354166667,481.135416666667,490.875,759.6875,729.494791666667,1.414,0.5,4.069,4.7198808864557e-05,0.000277906838682687,0.982,-0.027,-0.215,0.829620233805258,0.886492229267486,1,0,0.003,0.99735007503914,0.998508836520246,1.549,0.632,5.141,2.72790685657185e-07,1.36067994005804e-06,1.489,0.575,4.665,3.08832610661392e-06,2.25213020757167e-05
"OG1476","30S Ribosomal protein S1",24477.52,9944,11784.2083333333,13304.5,9580.08333333333,10913.375,11786.9583333333,1.185,0.245,3.072,0.00212539218173386,0.00742398893731687,1.338,0.42,5.27,1.36559687100432e-07,1.49377131415999e-06,0.963,-0.054,-0.679,0.496861072262839,0.722970545054563,1.097,0.134,1.682,0.092630351946112,0.139168733586508,1.185,0.245,3.076,0.00210062220673208,0.00638896558974367
"OG1477","hypothetical protein",1066.14,1295.00680272109,1424.7619047619,1634.65986394558,1474.37414965986,1104.19047619048,1204.68707482993,1.1,0.138,0.936,0.34915051387082,0.470692638699365,1.262,0.335,2.283,0.0224298963859726,0.0550592141600547,1.135,0.183,1.236,0.216459092438441,0.454418330422115,0.852,-0.231,-1.564,0.117701906195291,0.171665821082488,0.93,-0.104,-0.706,0.480491484984613,0.586217955934117
"OG1478","Peptide chain release factor 1",944.42,438.428571428571,466.714285714286,468.809523809524,523.285714285714,575.142857142857,496.047619047619,1.064,0.09,0.794,0.427370743476585,0.546036185568957,1.068,0.095,0.843,0.39901418665295,0.525900746958876,1.202,0.266,2.322,0.0202362403583781,0.113669332103142,1.313,0.393,3.497,0.00047115762956753,0.00128563143122694,1.132,0.179,1.578,0.114529142543898,0.187424987863832
"OG1479","Serine hydroxymethyltransferase",8126.62,3258.75662650602,5005.29156626506,5063.86987951807,3432.23855421687,1472.11807228916,3739.09879518072,1.536,0.619,4.223,2.40584124569291e-05,0.000163269943394572,1.554,0.636,4.337,1.44155736881034e-05,9.98678910503611e-05,1.054,0.076,0.518,0.604661526899603,0.806406920796153,0.452,-1.145,-7.791,6.62842291701327e-15,1.13227991472816e-13,1.147,0.198,1.351,0.1766243535908,0.264406445291389
"OG1480","putative protein",1327.82,1217.744,816.068,754.732,1413.72,856.46,899.844,0.67,-0.577,-5.493,3.95542596391375e-08,4.44361817747787e-07,0.619,-0.691,-6.55,5.73894296607342e-11,1.21295964045653e-09,1.163,0.218,2.076,0.0378746773288727,0.159115387928809,0.705,-0.504,-4.799,1.59725773211772e-06,6.57353264670232e-06,0.739,-0.436,-4.137,3.51186603190099e-05,0.000179479382859858
"OG1481","Flavodoxin",1189.9,1602.85714285714,1593.95238095238,1676.63945578231,1689.36054421769,1124.54421768707,1395.50340136054,0.995,-0.008,-0.053,0.958130042977635,0.973747484590963,1.046,0.064,0.438,0.661203604961701,0.755735515573976,1.046,0.064,0.436,0.662976390811289,0.837620627499166,0.701,-0.513,-3.479,0.000502642764113414,0.00136854918526076,0.87,-0.2,-1.361,0.173493180726025,0.260657826946209
"OG1482","Methionine aminopeptidase 1",1482.97,909.978873239437,1081.17605633803,1098.29577464789,877.714788732394,873.105633802817,1018.62323943662,1.189,0.25,2.416,0.0157126442791496,0.0391873348321991,1.207,0.271,2.618,0.00885314885156846,0.0257199803659467,0.963,-0.054,-0.513,0.607642673250751,0.806406920796153,0.958,-0.062,-0.594,0.552579870005857,0.62472969595027,1.12,0.164,1.575,0.115162351173666,0.188162860725656
"OG1483","hypothetical protein",924.67,629.338870431894,605.109634551495,634.93023255814,522.481727574751,561.621262458472,492.661129568106,0.963,-0.054,-0.516,0.605843997404927,0.7054037952978,1.01,0.014,0.131,0.895807154909987,0.930096384890126,0.827,-0.275,-2.552,0.0106958752602276,0.0713249007994858,0.89,-0.168,-1.594,0.110836827492795,0.162795670063033,0.782,-0.354,-3.338,0.000843858843474005,0.00287511469347564
"OG1484","HPr kinase/phosphorylase",2360.37,1274.01290322581,1418.18387096774,1324.68387096774,1543.65483870968,1535.81290322581,1446.53548387097,1.113,0.155,1.314,0.188816211448799,0.292853004572951,1.039,0.056,0.471,0.637699559043979,0.738357799561599,1.208,0.273,2.307,0.0210581597909222,0.116709001152356,1.205,0.269,2.286,0.0222429218534832,0.0400244207089373,1.135,0.183,1.551,0.120799712161555,0.195887179538959
"OG1485","Prolipoprotein diacylglyceryl transferase",1293.55,864.068965517241,1041.03831417625,1133.46360153257,859.053639846743,803.168582375479,860.486590038314,1.204,0.268,3.118,0.00182047650700808,0.00652337415011229,1.309,0.389,4.529,5.92923967742802e-06,4.62110117359546e-05,0.985,-0.022,-0.247,0.804949011108326,0.914262645347852,0.927,-0.109,-1.253,0.210173101692914,0.280305730279212,0.994,-0.008,-0.093,0.925845698975325,0.954945894642043
"OG1486","6-phosphogluconate dehydrogenase, decarboxylating",6838.83,3169.88771186441,2468.63771186441,2462.69491525424,3061.33262711864,2444.07415254237,2650.48728813559,0.779,-0.361,-4.002,6.27593735541583e-05,0.000358995132211172,0.777,-0.364,-4.036,5.43389337030821e-05,0.000328935195765744,0.967,-0.049,-0.537,0.59143084664576,0.798130650870839,0.771,-0.375,-4.155,3.25070665541375e-05,0.00010780934040694,0.836,-0.258,-2.858,0.00425757459654528,0.0114669449716889
"OG1487","Low affinity potassium transport system protein kup",4446.15,1079.21186440678,1292.36016949153,1359.71186440678,1103.77542372881,1146.82768361582,1064.15677966102,1.197,0.259,4.134,3.56845017558665e-05,0.000221385938754057,1.259,0.332,5.293,1.20110414596305e-07,1.33730077679993e-06,1.021,0.029,0.462,0.644429750721072,0.826791446527793,1.061,0.085,1.358,0.174528335236318,0.239424459889646,0.985,-0.022,-0.343,0.731424044778731,0.808731924173856
"OG1488","Septation ring formation regulator EzrA",7173.5,2548.19965277778,2162.1875,2270.296875,2659.55555555556,2189.78298611111,2143.03298611111,0.848,-0.237,-2.521,0.0116865647327805,0.0310066940888879,0.891,-0.167,-1.77,0.0766966771016667,0.147139625147351,1.043,0.06,0.638,0.52343532592661,0.747679096713039,0.859,-0.219,-2.323,0.0201708287110299,0.0370442170878561,0.841,-0.25,-2.654,0.00796365679751043,0.0200215323114829
"OG1489","Elongation factor Ts",6195.25,2729.54385964912,3740,3694.61695906433,2435.37426900585,3556.28070175439,4169.22514619883,1.37,0.455,3.829,0.000128514908296554,0.000684666907815585,1.354,0.437,3.68,0.00023365885381182,0.00119414996189893,0.893,-0.163,-1.362,0.173201531143184,0.407328793890967,1.303,0.382,3.218,0.00128884836381853,0.00320175072088824,1.528,0.611,5.148,2.6323035852864e-07,2.69055948430504e-06
"OG1490","30S ribosomal protein S2",9375.4,5058.53333333333,7865,6572.13333333333,5612.93333333333,7779.2,8364.4,1.555,0.637,3.899,9.64958136123787e-05,0.000525459736133783,1.299,0.378,2.312,0.0207644520832517,0.0516831771413471,1.109,0.149,0.909,0.363181265608621,0.610359889776213,1.538,0.621,3.804,0.000142519258620305,0.0004292790229457,1.653,0.725,4.443,8.86097758658875e-06,5.60895383272902e-05
"OG1491","tRNA-specific adenosine deaminase",566.59,752.825806451613,456.038709677419,264.212903225806,954.303225806452,813.148387096774,860.2,0.608,-0.718,-4.688,2.75484293503321e-06,2.3856174583239e-05,0.352,-1.507,-9.573,1.04028963447647e-21,6.17733892472455e-20,1.275,0.35,2.297,0.0216089444156158,0.118706403904286,1.086,0.118,0.783,0.433502704410082,0.515326856434101,1.146,0.196,1.297,0.194668658026393,0.286940681511717
"OG1492","Aldehyde-alcohol dehydrogenase",19096.01,3814.96566998893,4684.11184939092,4260.20376522702,2562.08637873754,4592.78626799557,3813.30897009967,1.228,0.296,3.134,0.00172538332495407,0.00623638552526878,1.117,0.159,1.685,0.0919655349425842,0.170910614118334,0.671,-0.575,-6.072,1.2649967721038e-09,2.25350139259063e-07,1.204,0.268,2.833,0.0046177076472953,0.00994521836990888,0.999,-0.001,-0.008,0.993909075230181,0.996305962067553
"OG1493","Peptide deformylase",954.16,826.876777251185,837.511848341232,848.14691943128,853.464454976303,735.592417061611,973.109004739336,1.013,0.019,0.146,0.884268234250095,0.918534804341954,1.027,0.038,0.291,0.77133944781207,0.841063482351493,1.035,0.05,0.375,0.707454432717261,0.861519216404712,0.891,-0.166,-1.255,0.209386579247192,0.279555743384635,1.178,0.236,1.79,0.073410792819099,0.132533845379798
"OG1494","30S ribosomal protein S15",3698.04,4801.06741573034,9091.56179775281,7007.24719101124,5885.24719101124,8181.77528089888,11650.7303370787,1.894,0.921,4.283,1.84598376658025e-05,0.000130792145279862,1.46,0.546,2.536,0.0112133404723485,0.0314933233536453,1.225,0.293,1.359,0.174102844542009,0.407328793890967,1.705,0.77,3.578,0.000346844157419318,0.000967594327297291,2.427,1.279,5.946,2.75587022908928e-09,5.36964089949115e-08
